,text_raw,text_clean
2288,"If that is so, said the child joyfully, I will ask them to carry me back to Kansas at once.",if that be so say the child joyfully i will ask them to carry me back to kansas at once
2289,"She threw her arms around the Lions neck and kissed him, patting his big head tenderly.",she throw her arm around the lion neck and kiss him pat his big head tenderly
2290,"Then she kissed the Tin Woodman, who was weeping in a way most dangerous to his joints.",then she kiss the tin woodman who be weep in a way much dangerous to his joint
2291,"But she hugged the soft, stuffed body of the Scarecrow in her arms instead of kissing his painted face, and found she was crying herself at this sorrowful parting from her loving comrades.",but she hug the soft stuff body of the scarecrow in her arm instead of kiss his paint face and find she be cry herself at this sorrowful part from her love comrade
2292,"Glinda the Good stepped down from her ruby throne to give the little girl a good-bye kiss, and Dorothy thanked her for all the kindness she had shown to her friends and herself.",glinda the good step down from her ruby throne to give the little girl a good bye kiss and dorothy thank her for all the kindness she have show to her friend and herself
2293,"Dorothy now took Toto up solemnly in her arms, and having said one last good-bye she clapped the heels of her shoes together three times, saying:",dorothy now take toto up solemnly in her arm and have say one last good bye she clap the heel of her shoe together three time say
2294,Take me home to Aunt Em!,take me home to aunt them
2295,"Instantly she was whirling through the air, so swiftly that all she could see or feel was the wind whistling past her ears.",instantly she be whirl through the air so swiftly that all she can see or feel be the wind whistle past her ear
2296,"The Silver Shoes took but three steps, and then she stopped so suddenly that she rolled over upon the grass several times before she knew where she was.",the silver shoe take but three step and then she stop so suddenly that she roll over upon the grass several time before she know where she be
2297,"At length, however, she sat up and looked about her.",at length however she sit up and look about her
2298,Good gracious!,good gracious
2299,she cried.,she cry
2300,"For she was sitting on the broad Kansas prairie, and just before her was the new farmhouse Uncle Henry built after the cyclone had carried away the old one.",for she be sit on the broad kansas prairie and just before her be the new farmhouse uncle henry build after the cyclone have carry away the old one
2301,"Uncle Henry was milking the cows in the barnyard, and Toto had jumped out of her arms and was running toward the barn, barking furiously.",uncle henry be milk the cow in the barnyard and toto have jump out of her arm and be run toward the barn bark furiously
2302,Dorothy stood up and found she was in her stocking-feet.,dorothy stand up and find she be in her stock foot
2303,"For the Silver Shoes had fallen off in her flight through the air, and were lost forever in the desert.",for the silver shoe have fall off in her flight through the air and be lose forever in the desert
2304,CHAPTER XXIV,chapter xxiv
2305,Home Again,home again
2306,Aunt Em had just come out of the house to water the cabbages when she looked up and saw Dorothy running toward her.,aunt them have just come out of the house to water the cabbage when she look up and see dorothy run toward her
